path,label,signer
dataset\raw\phone\sample_082_wj.npz,phone,wj
dataset\raw\phone\sample_072_wj.npz,phone,wj
dataset\raw\phone\sample_061_wj.npz,phone,wj
dataset\raw\phone\sample_081_wj.npz,phone,wj
dataset\raw\phone\sample_066_wj.npz,phone,wj
dataset\raw\phone\sample_086_wj.npz,phone,wj
dataset\raw\phone\sample_088_wj.npz,phone,wj
dataset\raw\phone\sample_080_wj.npz,phone,wj
dataset\raw\phone\sample_069_wj.npz,phone,wj
dataset\raw\phone\sample_085_wj.npz,phone,wj
dataset\raw\phone\sample_076_wj.npz,phone,wj
dataset\raw\phone\sample_077_wj.npz,phone,wj
dataset\raw\phone\sample_063_wj.npz,phone,wj
dataset\raw\phone\sample_071_wj.npz,phone,wj
dataset\raw\please\sample_059_matt.npz,please,matt
dataset\raw\please\sample_060_matt.npz,please,matt
dataset\raw\please\sample_034_matt.npz,please,matt
dataset\raw\please\sample_035_matt.npz,please,matt
dataset\raw\please\sample_042_matt.npz,please,matt
dataset\raw\please\sample_039_matt.npz,please,matt
dataset\raw\please\sample_040_matt.npz,please,matt
dataset\raw\please\sample_041_matt.npz,please,matt
dataset\raw\please\sample_038_matt.npz,please,matt
dataset\raw\please\sample_056_matt.npz,please,matt
dataset\raw\please\sample_057_matt.npz,please,matt
dataset\raw\please\sample_053_matt.npz,please,matt
dataset\raw\please\sample_033_matt.npz,please,matt
dataset\raw\please\sample_051_matt.npz,please,matt
dataset\raw\please\sample_037_matt.npz,please,matt
dataset\raw\please\sample_055_matt.npz,please,matt
dataset\raw\please\sample_032_matt.npz,please,matt
dataset\raw\please\sample_044_matt.npz,please,matt
dataset\raw\please\sample_046_matt.npz,please,matt
dataset\raw\please\sample_045_matt.npz,please,matt
dataset\raw\please\sample_017_mike.npz,please,mike
dataset\raw\please\sample_027_mike.npz,please,mike
dataset\raw\please\sample_029_mike.npz,please,mike
dataset\raw\please\sample_014_mike.npz,please,mike
dataset\raw\please\sample_006_mike.npz,please,mike
dataset\raw\please\sample_013_mike.npz,please,mike
dataset\raw\please\sample_022_mike.npz,please,mike
dataset\raw\please\sample_009_mike.npz,please,mike
dataset\raw\please\sample_028_mike.npz,please,mike
dataset\raw\please\sample_010_mike.npz,please,mike
dataset\raw\please\sample_011_mike.npz,please,mike
dataset\raw\please\sample_019_mike.npz,please,mike
dataset\raw\please\sample_025_mike.npz,please,mike
dataset\raw\please\sample_015_mike.npz,please,mike
dataset\raw\please\sample_021_mike.npz,please,mike
dataset\raw\please\sample_004_mike.npz,please,mike
dataset\raw\please\sample_008_mike.npz,please,mike
dataset\raw\please\sample_030_mike.npz,please,mike
dataset\raw\please\sample_026_mike.npz,please,mike
dataset\raw\please\sample_001_mike.npz,please,mike
dataset\raw\please\sample_062_wj.npz,please,wj
dataset\raw\please\sample_083_wj.npz,please,wj
dataset\raw\please\sample_082_wj.npz,please,wj
dataset\raw\please\sample_070_wj.npz,please,wj
dataset\raw\please\sample_085_wj.npz,please,wj
dataset\raw\please\sample_086_wj.npz,please,wj
dataset\raw\please\sample_066_wj.npz,please,wj
dataset\raw\please\sample_089_wj.npz,please,wj
dataset\raw\please\sample_078_wj.npz,please,wj
dataset\raw\please\sample_087_wj.npz,please,wj
dataset\raw\please\sample_075_wj.npz,please,wj
dataset\raw\please\sample_076_wj.npz,please,wj
dataset\raw\please\sample_081_wj.npz,please,wj
dataset\raw\please\sample_064_wj.npz,please,wj
dataset\raw\please\sample_063_wj.npz,please,wj
dataset\raw\please\sample_065_wj.npz,please,wj
dataset\raw\please\sample_080_wj.npz,please,wj
dataset\raw\please\sample_072_wj.npz,please,wj
dataset\raw\please\sample_088_wj.npz,please,wj
dataset\raw\please\sample_069_wj.npz,please,wj
dataset\raw\school\sample_043_matt.npz,school,matt
dataset\raw\school\sample_046_matt.npz,school,matt
dataset\raw\school\sample_035_matt.npz,school,matt
dataset\raw\school\sample_051_matt.npz,school,matt
dataset\raw\school\sample_039_matt.npz,school,matt
dataset\raw\school\sample_052_matt.npz,school,matt
dataset\raw\school\sample_045_matt.npz,school,matt
dataset\raw\school\sample_058_matt.npz,school,matt
dataset\raw\school\sample_057_matt.npz,school,matt
dataset\raw\school\sample_036_matt.npz,school,matt
dataset\raw\school\sample_033_matt.npz,school,matt
dataset\raw\school\sample_047_matt.npz,school,matt
dataset\raw\school\sample_031_matt.npz,school,matt
dataset\raw\school\sample_055_matt.npz,school,matt
dataset\raw\school\sample_059_matt.npz,school,matt
dataset\raw\school\sample_038_matt.npz,school,matt
dataset\raw\school\sample_056_matt.npz,school,matt
dataset\raw\school\sample_054_matt.npz,school,matt
dataset\raw\school\sample_034_matt.npz,school,matt
dataset\raw\school\sample_037_matt.npz,school,matt
dataset\raw\school\sample_003_mike.npz,school,mike
dataset\raw\school\sample_007_mike.npz,school,mike
dataset\raw\school\sample_030_mike.npz,school,mike
dataset\raw\school\sample_013_mike.npz,school,mike
dataset\raw\school\sample_029_mike.npz,school,mike
dataset\raw\school\sample_024_mike.npz,school,mike
dataset\raw\school\sample_023_mike.npz,school,mike
dataset\raw\school\sample_026_mike.npz,school,mike
dataset\raw\school\sample_019_mike.npz,school,mike
dataset\raw\school\sample_009_mike.npz,school,mike
dataset\raw\school\sample_001_mike.npz,school,mike
dataset\raw\school\sample_017_mike.npz,school,mike
dataset\raw\school\sample_027_mike.npz,school,mike
dataset\raw\school\sample_004_mike.npz,school,mike
dataset\raw\school\sample_022_mike.npz,school,mike
dataset\raw\school\sample_014_mike.npz,school,mike
dataset\raw\school\sample_005_mike.npz,school,mike
dataset\raw\school\sample_016_mike.npz,school,mike
dataset\raw\school\sample_028_mike.npz,school,mike
dataset\raw\school\sample_010_mike.npz,school,mike
dataset\raw\school\sample_067_wj.npz,school,wj
dataset\raw\school\sample_069_wj.npz,school,wj
dataset\raw\school\sample_089_wj.npz,school,wj
dataset\raw\school\sample_088_wj.npz,school,wj
dataset\raw\school\sample_063_wj.npz,school,wj
dataset\raw\school\sample_064_wj.npz,school,wj
dataset\raw\school\sample_075_wj.npz,school,wj
dataset\raw\school\sample_076_wj.npz,school,wj
dataset\raw\school\sample_071_wj.npz,school,wj
dataset\raw\school\sample_074_wj.npz,school,wj
dataset\raw\school\sample_081_wj.npz,school,wj
dataset\raw\school\sample_080_wj.npz,school,wj
dataset\raw\school\sample_077_wj.npz,school,wj
dataset\raw\school\sample_062_wj.npz,school,wj
dataset\raw\school\sample_084_wj.npz,school,wj
dataset\raw\school\sample_061_wj.npz,school,wj
dataset\raw\school\sample_066_wj.npz,school,wj
dataset\raw\school\sample_078_wj.npz,school,wj
dataset\raw\school\sample_068_wj.npz,school,wj
dataset\raw\school\sample_079_wj.npz,school,wj
dataset\raw\see\sample_037_matt.npz,see,matt
dataset\raw\see\sample_053_matt.npz,see,matt
dataset\raw\see\sample_038_matt.npz,see,matt
dataset\raw\see\sample_048_matt.npz,see,matt
dataset\raw\see\sample_036_matt.npz,see,matt
dataset\raw\see\sample_039_matt.npz,see,matt
dataset\raw\see\sample_054_matt.npz,see,matt
dataset\raw\see\sample_050_matt.npz,see,matt
dataset\raw\see\sample_056_matt.npz,see,matt
dataset\raw\see\sample_052_matt.npz,see,matt
dataset\raw\see\sample_055_matt.npz,see,matt
dataset\raw\see\sample_031_matt.npz,see,matt
dataset\raw\see\sample_046_matt.npz,see,matt
dataset\raw\see\sample_044_matt.npz,see,matt
dataset\raw\see\sample_035_matt.npz,see,matt
dataset\raw\see\sample_041_matt.npz,see,matt
dataset\raw\see\sample_042_matt.npz,see,matt
dataset\raw\see\sample_040_matt.npz,see,matt
dataset\raw\see\sample_045_matt.npz,see,matt
dataset\raw\see\sample_034_matt.npz,see,matt
dataset\raw\see\sample_016_mike.npz,see,mike
dataset\raw\see\sample_005_mike.npz,see,mike
dataset\raw\see\sample_021_mike.npz,see,mike
dataset\raw\see\sample_027_mike.npz,see,mike
dataset\raw\see\sample_025_mike.npz,see,mike
dataset\raw\see\sample_002_mike.npz,see,mike
dataset\raw\see\sample_013_mike.npz,see,mike
dataset\raw\see\sample_006_mike.npz,see,mike
dataset\raw\see\sample_007_mike.npz,see,mike
dataset\raw\see\sample_017_mike.npz,see,mike
dataset\raw\see\sample_015_mike.npz,see,mike
dataset\raw\see\sample_029_mike.npz,see,mike
dataset\raw\see\sample_024_mike.npz,see,mike
dataset\raw\see\sample_020_mike.npz,see,mike
dataset\raw\see\sample_010_mike.npz,see,mike
dataset\raw\see\sample_028_mike.npz,see,mike
dataset\raw\see\sample_009_mike.npz,see,mike
dataset\raw\see\sample_004_mike.npz,see,mike
dataset\raw\see\sample_019_mike.npz,see,mike
dataset\raw\see\sample_014_mike.npz,see,mike
dataset\raw\see\sample_076_wj.npz,see,wj
dataset\raw\see\sample_068_wj.npz,see,wj
dataset\raw\see\sample_077_wj.npz,see,wj
dataset\raw\see\sample_066_wj.npz,see,wj
dataset\raw\see\sample_075_wj.npz,see,wj
dataset\raw\see\sample_082_wj.npz,see,wj
dataset\raw\see\sample_087_wj.npz,see,wj
dataset\raw\see\sample_084_wj.npz,see,wj
dataset\raw\see\sample_065_wj.npz,see,wj
dataset\raw\see\sample_071_wj.npz,see,wj
dataset\raw\see\sample_089_wj.npz,see,wj
dataset\raw\see\sample_063_wj.npz,see,wj
dataset\raw\see\sample_072_wj.npz,see,wj
dataset\raw\see\sample_083_wj.npz,see,wj
dataset\raw\see\sample_069_wj.npz,see,wj
dataset\raw\see\sample_090_wj.npz,see,wj
dataset\raw\see\sample_070_wj.npz,see,wj
dataset\raw\see\sample_067_wj.npz,see,wj
dataset\raw\see\sample_064_wj.npz,see,wj
dataset\raw\see\sample_061_wj.npz,see,wj
dataset\raw\sign\sample_032_matt.npz,sign,matt
dataset\raw\sign\sample_058_matt.npz,sign,matt
dataset\raw\sign\sample_055_matt.npz,sign,matt
dataset\raw\sign\sample_052_matt.npz,sign,matt
dataset\raw\sign\sample_031_matt.npz,sign,matt
dataset\raw\sign\sample_053_matt.npz,sign,matt
dataset\raw\sign\sample_059_matt.npz,sign,matt
dataset\raw\sign\sample_035_matt.npz,sign,matt
dataset\raw\sign\sample_044_matt.npz,sign,matt
dataset\raw\sign\sample_040_matt.npz,sign,matt
dataset\raw\sign\sample_050_matt.npz,sign,matt
dataset\raw\sign\sample_048_matt.npz,sign,matt
dataset\raw\sign\sample_037_matt.npz,sign,matt
dataset\raw\sign\sample_038_matt.npz,sign,matt
dataset\raw\sign\sample_049_matt.npz,sign,matt
dataset\raw\sign\sample_045_matt.npz,sign,matt
dataset\raw\sign\sample_042_matt.npz,sign,matt
dataset\raw\sign\sample_057_matt.npz,sign,matt
dataset\raw\sign\sample_036_matt.npz,sign,matt
dataset\raw\sign\sample_047_matt.npz,sign,matt
dataset\raw\sign\sample_017_mike.npz,sign,mike
dataset\raw\sign\sample_012_mike.npz,sign,mike
dataset\raw\sign\sample_002_mike.npz,sign,mike
dataset\raw\sign\sample_006_mike.npz,sign,mike
dataset\raw\sign\sample_007_mike.npz,sign,mike
dataset\raw\sign\sample_004_mike.npz,sign,mike
dataset\raw\sign\sample_025_mike.npz,sign,mike
dataset\raw\sign\sample_011_mike.npz,sign,mike
dataset\raw\sign\sample_015_mike.npz,sign,mike
dataset\raw\sign\sample_014_mike.npz,sign,mike
dataset\raw\sign\sample_018_mike.npz,sign,mike
dataset\raw\sign\sample_009_mike.npz,sign,mike
dataset\raw\sign\sample_029_mike.npz,sign,mike
dataset\raw\sign\sample_030_mike.npz,sign,mike
dataset\raw\sign\sample_003_mike.npz,sign,mike
dataset\raw\sign\sample_020_mike.npz,sign,mike
dataset\raw\sign\sample_024_mike.npz,sign,mike
dataset\raw\sign\sample_013_mike.npz,sign,mike
dataset\raw\sign\sample_001_mike.npz,sign,mike
dataset\raw\sign\sample_023_mike.npz,sign,mike
dataset\raw\sign\sample_077_wj.npz,sign,wj
dataset\raw\sign\sample_086_wj.npz,sign,wj
dataset\raw\sign\sample_084_wj.npz,sign,wj
dataset\raw\sign\sample_068_wj.npz,sign,wj
dataset\raw\sign\sample_088_wj.npz,sign,wj
dataset\raw\sign\sample_075_wj.npz,sign,wj
dataset\raw\sign\sample_065_wj.npz,sign,wj
dataset\raw\sign\sample_064_wj.npz,sign,wj
dataset\raw\sign\sample_085_wj.npz,sign,wj
dataset\raw\sign\sample_083_wj.npz,sign,wj
dataset\raw\sign\sample_074_wj.npz,sign,wj
dataset\raw\sign\sample_061_wj.npz,sign,wj
dataset\raw\sign\sample_073_wj.npz,sign,wj
dataset\raw\sign\sample_090_wj.npz,sign,wj
dataset\raw\sign\sample_076_wj.npz,sign,wj
dataset\raw\sign\sample_089_wj.npz,sign,wj
dataset\raw\sign\sample_070_wj.npz,sign,wj
dataset\raw\sign\sample_069_wj.npz,sign,wj
dataset\raw\sign\sample_063_wj.npz,sign,wj
dataset\raw\sign\sample_079_wj.npz,sign,wj
dataset\raw\sorry\sample_045_matt.npz,sorry,matt
dataset\raw\sorry\sample_057_matt.npz,sorry,matt
dataset\raw\sorry\sample_055_matt.npz,sorry,matt
dataset\raw\sorry\sample_050_matt.npz,sorry,matt
dataset\raw\sorry\sample_035_matt.npz,sorry,matt
dataset\raw\sorry\sample_049_matt.npz,sorry,matt
dataset\raw\sorry\sample_047_matt.npz,sorry,matt
dataset\raw\sorry\sample_053_matt.npz,sorry,matt
dataset\raw\sorry\sample_042_matt.npz,sorry,matt
dataset\raw\sorry\sample_044_matt.npz,sorry,matt
dataset\raw\sorry\sample_031_matt.npz,sorry,matt
dataset\raw\sorry\sample_039_matt.npz,sorry,matt
dataset\raw\sorry\sample_033_matt.npz,sorry,matt
dataset\raw\sorry\sample_058_matt.npz,sorry,matt
dataset\raw\sorry\sample_048_matt.npz,sorry,matt
dataset\raw\sorry\sample_046_matt.npz,sorry,matt
dataset\raw\sorry\sample_052_matt.npz,sorry,matt
dataset\raw\sorry\sample_041_matt.npz,sorry,matt
dataset\raw\sorry\sample_060_matt.npz,sorry,matt
dataset\raw\sorry\sample_051_matt.npz,sorry,matt
dataset\raw\sorry\sample_016_mike.npz,sorry,mike
dataset\raw\sorry\sample_030_mike.npz,sorry,mike
dataset\raw\sorry\sample_007_mike.npz,sorry,mike
dataset\raw\sorry\sample_002_mike.npz,sorry,mike
dataset\raw\sorry\sample_017_mike.npz,sorry,mike
dataset\raw\sorry\sample_004_mike.npz,sorry,mike
dataset\raw\sorry\sample_013_mike.npz,sorry,mike
dataset\raw\sorry\sample_018_mike.npz,sorry,mike
dataset\raw\sorry\sample_020_mike.npz,sorry,mike
dataset\raw\sorry\sample_005_mike.npz,sorry,mike
dataset\raw\sorry\sample_008_mike.npz,sorry,mike
dataset\raw\sorry\sample_001_mike.npz,sorry,mike
dataset\raw\sorry\sample_006_mike.npz,sorry,mike
dataset\raw\sorry\sample_012_mike.npz,sorry,mike
dataset\raw\sorry\sample_029_mike.npz,sorry,mike
dataset\raw\sorry\sample_010_mike.npz,sorry,mike
dataset\raw\sorry\sample_024_mike.npz,sorry,mike
dataset\raw\sorry\sample_003_mike.npz,sorry,mike
dataset\raw\sorry\sample_014_mike.npz,sorry,mike
dataset\raw\sorry\sample_023_mike.npz,sorry,mike
dataset\raw\sorry\sample_090_wj.npz,sorry,wj
dataset\raw\sorry\sample_080_wj.npz,sorry,wj
dataset\raw\sorry\sample_081_wj.npz,sorry,wj
dataset\raw\sorry\sample_089_wj.npz,sorry,wj
dataset\raw\sorry\sample_084_wj.npz,sorry,wj
dataset\raw\sorry\sample_073_wj.npz,sorry,wj
dataset\raw\sorry\sample_067_wj.npz,sorry,wj
dataset\raw\sorry\sample_064_wj.npz,sorry,wj
dataset\raw\sorry\sample_076_wj.npz,sorry,wj
dataset\raw\sorry\sample_079_wj.npz,sorry,wj
dataset\raw\sorry\sample_066_wj.npz,sorry,wj
dataset\raw\sorry\sample_088_wj.npz,sorry,wj
dataset\raw\sorry\sample_062_wj.npz,sorry,wj
dataset\raw\sorry\sample_070_wj.npz,sorry,wj
dataset\raw\sorry\sample_069_wj.npz,sorry,wj
dataset\raw\sorry\sample_087_wj.npz,sorry,wj
dataset\raw\sorry\sample_063_wj.npz,sorry,wj
dataset\raw\sorry\sample_086_wj.npz,sorry,wj
dataset\raw\sorry\sample_082_wj.npz,sorry,wj
dataset\raw\sorry\sample_071_wj.npz,sorry,wj
dataset\raw\store\sample_041_matt.npz,store,matt
dataset\raw\store\sample_046_matt.npz,store,matt
dataset\raw\store\sample_055_matt.npz,store,matt
dataset\raw\store\sample_056_matt.npz,store,matt
dataset\raw\store\sample_054_matt.npz,store,matt
dataset\raw\store\sample_050_matt.npz,store,matt
dataset\raw\store\sample_043_matt.npz,store,matt
dataset\raw\store\sample_060_matt.npz,store,matt
dataset\raw\store\sample_033_matt.npz,store,matt
dataset\raw\store\sample_045_matt.npz,store,matt
dataset\raw\store\sample_039_matt.npz,store,matt
dataset\raw\store\sample_032_matt.npz,store,matt
dataset\raw\store\sample_049_matt.npz,store,matt
dataset\raw\store\sample_035_matt.npz,store,matt
dataset\raw\store\sample_038_matt.npz,store,matt
dataset\raw\store\sample_058_matt.npz,store,matt
dataset\raw\store\sample_036_matt.npz,store,matt
dataset\raw\store\sample_047_matt.npz,store,matt
dataset\raw\store\sample_031_matt.npz,store,matt
dataset\raw\store\sample_051_matt.npz,store,matt
dataset\raw\store\sample_027_mike.npz,store,mike
dataset\raw\store\sample_020_mike.npz,store,mike
dataset\raw\store\sample_018_mike.npz,store,mike
dataset\raw\store\sample_019_mike.npz,store,mike
dataset\raw\store\sample_024_mike.npz,store,mike
dataset\raw\store\sample_030_mike.npz,store,mike
dataset\raw\store\sample_007_mike.npz,store,mike
dataset\raw\store\sample_004_mike.npz,store,mike
dataset\raw\store\sample_006_mike.npz,store,mike
dataset\raw\store\sample_026_mike.npz,store,mike
dataset\raw\store\sample_016_mike.npz,store,mike
dataset\raw\store\sample_003_mike.npz,store,mike
dataset\raw\store\sample_012_mike.npz,store,mike
dataset\raw\store\sample_002_mike.npz,store,mike
dataset\raw\store\sample_008_mike.npz,store,mike
dataset\raw\store\sample_021_mike.npz,store,mike
dataset\raw\store\sample_010_mike.npz,store,mike
dataset\raw\store\sample_023_mike.npz,store,mike
dataset\raw\store\sample_009_mike.npz,store,mike
dataset\raw\store\sample_013_mike.npz,store,mike
dataset\raw\store\sample_086_wj.npz,store,wj
dataset\raw\store\sample_083_wj.npz,store,wj
dataset\raw\store\sample_082_wj.npz,store,wj
dataset\raw\store\sample_089_wj.npz,store,wj
dataset\raw\store\sample_081_wj.npz,store,wj
dataset\raw\store\sample_074_wj.npz,store,wj
dataset\raw\store\sample_064_wj.npz,store,wj
dataset\raw\store\sample_067_wj.npz,store,wj
dataset\raw\store\sample_066_wj.npz,store,wj
dataset\raw\store\sample_063_wj.npz,store,wj
dataset\raw\store\sample_071_wj.npz,store,wj
dataset\raw\store\sample_084_wj.npz,store,wj
dataset\raw\store\sample_080_wj.npz,store,wj
dataset\raw\store\sample_078_wj.npz,store,wj
dataset\raw\store\sample_072_wj.npz,store,wj
dataset\raw\store\sample_079_wj.npz,store,wj
dataset\raw\store\sample_076_wj.npz,store,wj
dataset\raw\store\sample_070_wj.npz,store,wj
dataset\raw\store\sample_085_wj.npz,store,wj
dataset\raw\store\sample_090_wj.npz,store,wj
dataset\raw\table\sample_052_matt.npz,table,matt
dataset\raw\table\sample_032_matt.npz,table,matt
dataset\raw\table\sample_054_matt.npz,table,matt
dataset\raw\table\sample_055_matt.npz,table,matt
dataset\raw\table\sample_046_matt.npz,table,matt
dataset\raw\table\sample_058_matt.npz,table,matt
dataset\raw\table\sample_048_matt.npz,table,matt
dataset\raw\table\sample_060_matt.npz,table,matt
dataset\raw\table\sample_031_matt.npz,table,matt
dataset\raw\table\sample_035_matt.npz,table,matt
dataset\raw\table\sample_045_matt.npz,table,matt
dataset\raw\table\sample_047_matt.npz,table,matt
dataset\raw\table\sample_036_matt.npz,table,matt
dataset\raw\table\sample_057_matt.npz,table,matt
dataset\raw\table\sample_041_matt.npz,table,matt
dataset\raw\table\sample_050_matt.npz,table,matt
dataset\raw\table\sample_033_matt.npz,table,matt
dataset\raw\table\sample_044_matt.npz,table,matt
dataset\raw\table\sample_049_matt.npz,table,matt
dataset\raw\table\sample_038_matt.npz,table,matt
dataset\raw\table\sample_002_mike.npz,table,mike
dataset\raw\table\sample_020_mike.npz,table,mike
dataset\raw\table\sample_012_mike.npz,table,mike
dataset\raw\table\sample_005_mike.npz,table,mike
dataset\raw\table\sample_026_mike.npz,table,mike
dataset\raw\table\sample_013_mike.npz,table,mike
dataset\raw\table\sample_004_mike.npz,table,mike
dataset\raw\table\sample_027_mike.npz,table,mike
dataset\raw\table\sample_001_mike.npz,table,mike
dataset\raw\table\sample_011_mike.npz,table,mike
dataset\raw\table\sample_019_mike.npz,table,mike
dataset\raw\table\sample_015_mike.npz,table,mike
dataset\raw\table\sample_028_mike.npz,table,mike
dataset\raw\table\sample_023_mike.npz,table,mike
dataset\raw\table\sample_014_mike.npz,table,mike
dataset\raw\table\sample_016_mike.npz,table,mike
dataset\raw\table\sample_017_mike.npz,table,mike
dataset\raw\table\sample_029_mike.npz,table,mike
dataset\raw\table\sample_024_mike.npz,table,mike
dataset\raw\table\sample_007_mike.npz,table,mike
dataset\raw\table\sample_083_wj.npz,table,wj
dataset\raw\table\sample_072_wj.npz,table,wj
dataset\raw\table\sample_086_wj.npz,table,wj
dataset\raw\table\sample_081_wj.npz,table,wj
dataset\raw\table\sample_079_wj.npz,table,wj
dataset\raw\table\sample_076_wj.npz,table,wj
dataset\raw\table\sample_065_wj.npz,table,wj
dataset\raw\table\sample_068_wj.npz,table,wj
dataset\raw\table\sample_078_wj.npz,table,wj
dataset\raw\table\sample_073_wj.npz,table,wj
dataset\raw\table\sample_066_wj.npz,table,wj
dataset\raw\table\sample_082_wj.npz,table,wj
dataset\raw\table\sample_089_wj.npz,table,wj
dataset\raw\table\sample_075_wj.npz,table,wj
dataset\raw\table\sample_063_wj.npz,table,wj
dataset\raw\table\sample_062_wj.npz,table,wj
dataset\raw\table\sample_084_wj.npz,table,wj
dataset\raw\table\sample_088_wj.npz,table,wj
dataset\raw\table\sample_070_wj.npz,table,wj
dataset\raw\table\sample_061_wj.npz,table,wj
dataset\raw\thank_you\sample_038_matt.npz,thank_you,matt
dataset\raw\thank_you\sample_057_matt.npz,thank_you,matt
dataset\raw\thank_you\sample_041_matt.npz,thank_you,matt
dataset\raw\thank_you\sample_051_matt.npz,thank_you,matt
dataset\raw\thank_you\sample_048_matt.npz,thank_you,matt
dataset\raw\thank_you\sample_044_matt.npz,thank_you,matt
dataset\raw\thank_you\sample_053_matt.npz,thank_you,matt
dataset\raw\thank_you\sample_042_matt.npz,thank_you,matt
dataset\raw\thank_you\sample_046_matt.npz,thank_you,matt
dataset\raw\thank_you\sample_034_matt.npz,thank_you,matt
dataset\raw\thank_you\sample_050_matt.npz,thank_you,matt
dataset\raw\thank_you\sample_049_matt.npz,thank_you,matt
dataset\raw\thank_you\sample_036_matt.npz,thank_you,matt
dataset\raw\thank_you\sample_032_matt.npz,thank_you,matt
dataset\raw\thank_you\sample_045_matt.npz,thank_you,matt
dataset\raw\thank_you\sample_035_matt.npz,thank_you,matt
dataset\raw\thank_you\sample_037_matt.npz,thank_you,matt
dataset\raw\thank_you\sample_031_matt.npz,thank_you,matt
dataset\raw\thank_you\sample_060_matt.npz,thank_you,matt
dataset\raw\thank_you\sample_059_matt.npz,thank_you,matt
dataset\raw\thank_you\sample_001_mike.npz,thank_you,mike
dataset\raw\thank_you\sample_004_mike.npz,thank_you,mike
dataset\raw\thank_you\sample_018_mike.npz,thank_you,mike
dataset\raw\thank_you\sample_023_mike.npz,thank_you,mike
dataset\raw\thank_you\sample_024_mike.npz,thank_you,mike
dataset\raw\thank_you\sample_003_mike.npz,thank_you,mike
dataset\raw\thank_you\sample_028_mike.npz,thank_you,mike
dataset\raw\thank_you\sample_021_mike.npz,thank_you,mike
dataset\raw\thank_you\sample_007_mike.npz,thank_you,mike
dataset\raw\thank_you\sample_020_mike.npz,thank_you,mike
dataset\raw\thank_you\sample_014_mike.npz,thank_you,mike
dataset\raw\thank_you\sample_030_mike.npz,thank_you,mike
dataset\raw\thank_you\sample_015_mike.npz,thank_you,mike
dataset\raw\thank_you\sample_006_mike.npz,thank_you,mike
dataset\raw\thank_you\sample_019_mike.npz,thank_you,mike
dataset\raw\thank_you\sample_027_mike.npz,thank_you,mike
dataset\raw\thank_you\sample_012_mike.npz,thank_you,mike
dataset\raw\thank_you\sample_005_mike.npz,thank_you,mike
dataset\raw\thank_you\sample_009_mike.npz,thank_you,mike
dataset\raw\thank_you\sample_025_mike.npz,thank_you,mike
dataset\raw\thank_you\sample_087_wj.npz,thank_you,wj
dataset\raw\thank_you\sample_061_wj.npz,thank_you,wj
dataset\raw\thank_you\sample_088_wj.npz,thank_you,wj
dataset\raw\thank_you\sample_084_wj.npz,thank_you,wj
dataset\raw\thank_you\sample_086_wj.npz,thank_you,wj
dataset\raw\thank_you\sample_065_wj.npz,thank_you,wj
dataset\raw\thank_you\sample_071_wj.npz,thank_you,wj
dataset\raw\thank_you\sample_063_wj.npz,thank_you,wj
dataset\raw\thank_you\sample_067_wj.npz,thank_you,wj
dataset\raw\thank_you\sample_089_wj.npz,thank_you,wj
dataset\raw\thank_you\sample_081_wj.npz,thank_you,wj
dataset\raw\thank_you\sample_080_wj.npz,thank_you,wj
dataset\raw\thank_you\sample_069_wj.npz,thank_you,wj
dataset\raw\thank_you\sample_083_wj.npz,thank_you,wj
dataset\raw\thank_you\sample_078_wj.npz,thank_you,wj
dataset\raw\thank_you\sample_090_wj.npz,thank_you,wj
dataset\raw\thank_you\sample_077_wj.npz,thank_you,wj
dataset\raw\thank_you\sample_073_wj.npz,thank_you,wj
dataset\raw\thank_you\sample_082_wj.npz,thank_you,wj
dataset\raw\thank_you\sample_085_wj.npz,thank_you,wj
dataset\raw\they\sample_060_matt.npz,they,matt
dataset\raw\they\sample_036_matt.npz,they,matt
dataset\raw\they\sample_040_matt.npz,they,matt
dataset\raw\they\sample_057_matt.npz,they,matt
dataset\raw\they\sample_048_matt.npz,they,matt
dataset\raw\they\sample_037_matt.npz,they,matt
dataset\raw\they\sample_043_matt.npz,they,matt
dataset\raw\they\sample_058_matt.npz,they,matt
dataset\raw\they\sample_053_matt.npz,they,matt
dataset\raw\they\sample_038_matt.npz,they,matt
dataset\raw\they\sample_054_matt.npz,they,matt
dataset\raw\they\sample_055_matt.npz,they,matt
dataset\raw\they\sample_045_matt.npz,they,matt
dataset\raw\they\sample_051_matt.npz,they,matt
dataset\raw\they\sample_056_matt.npz,they,matt
dataset\raw\they\sample_059_matt.npz,they,matt
dataset\raw\they\sample_031_matt.npz,they,matt
dataset\raw\they\sample_044_matt.npz,they,matt
dataset\raw\they\sample_049_matt.npz,they,matt
dataset\raw\they\sample_041_matt.npz,they,matt
dataset\raw\they\sample_002_mike.npz,they,mike
dataset\raw\they\sample_028_mike.npz,they,mike
dataset\raw\they\sample_013_mike.npz,they,mike
dataset\raw\they\sample_004_mike.npz,they,mike
dataset\raw\they\sample_022_mike.npz,they,mike
dataset\raw\they\sample_007_mike.npz,they,mike
dataset\raw\they\sample_009_mike.npz,they,mike
dataset\raw\they\sample_029_mike.npz,they,mike
dataset\raw\they\sample_003_mike.npz,they,mike
dataset\raw\they\sample_014_mike.npz,they,mike
dataset\raw\they\sample_019_mike.npz,they,mike
dataset\raw\they\sample_016_mike.npz,they,mike
dataset\raw\they\sample_018_mike.npz,they,mike
dataset\raw\they\sample_015_mike.npz,they,mike
dataset\raw\they\sample_025_mike.npz,they,mike
